CustomerID,Age,Gender,City,SubscriptionType,MonthlySpending,Tenure,NumberOfPurchases,SupportRequests,LoginFrequency,LastActivityDays,SatisfactionScore,Churn
CUST1317,34,Female,Faisalabad,Standard,2363.0,9,81,2,5,83,10.0,No
CUST1318,21,Male,Karachi,Premium,2009.0,3,88,8,28,74,8.0,Yes
CUST1319,38,Male,Rawalpindi,Basic,2622.0,46,33,0,22,69,6.0,No
CUST1320,63,Male,Rawalpindi,Standard,1134.0,7,65,7,4,9,9.0,No
CUST1321,33,Male,Multan,Premium,7292.0,24,88,6,3,36,7.0,Yes
CUST1322,27,Male,Multan,Premium,3451.0,51,43,6,29,60,,No
CUST1323,36,Male,Islamabad,Standard,2882.0,3,20,9,1,77,2.0,Yes
CUST1324,31,Female,Multan,Basic,,25,75,0,22,48,3.0,No
CUST1325,66,Male,Karachi,Basic,4624.0,37,74,10,18,68,7.0,No
CUST1326,64,Male,Lahore,Premium,5900.0,31,68,8,15,34,6.0,No
CUST1327,30,Female,Rawalpindi,Standard,7045.0,16,99,5,8,40,8.0,No
CUST1328,65,Male,Rawalpindi,Standard,7710.0,47,53,5,3,71,6.0,No
CUST1329,50,Male,Multan,Premium,5457.0,31,30,7,26,29,7.0,No
CUST1330,54,Male,Rawalpindi,Standard,5290.0,44,86,2,20,36,5.0,No
CUST1331,39,Female,Karachi,Basic,3949.0,27,65,2,19,80,8.0,No
CUST1332,67,Male,Islamabad,Standard,1866.0,1,16,6,9,60,9.0,Yes
CUST1333,65,Male,Islamabad,Basic,4034.0,54,4,2,3,65,3.0,Yes
CUST1334,51,Female,Peshawar,Standard,,9,90,8,8,15,,No
CUST1335,39,Female,Karachi,Premium,1104.0,3,95,5,15,80,7.0,No
CUST1336,46,Female,Faisalabad,Standard,1602.0,45,94,2,24,65,10.0,No
CUST1337,23,Male,Lahore,Premium,3530.0,38,87,10,15,41,7.0,No
CUST1338,46,Male,Faisalabad,Basic,2935.0,15,64,5,2,66,10.0,No
CUST1339,51,Female,Faisalabad,Standard,3109.0,25,97,2,5,26,1.0,Yes
CUST1340,45,Female,Multan,Basic,2833.0,23,22,1,10,62,5.0,No
CUST1341,46,Male,Islamabad,Standard,2625.0,59,78,1,30,85,4.0,Yes
CUST1342,35,Male,Karachi,Basic,7371.0,36,66,2,1,5,10.0,No
CUST1343,52,Male,Lahore,Standard,7237.0,54,4,5,7,73,5.0,No
CUST1344,45,Female,Islamabad,Standard,1397.0,19,92,1,15,63,7.0,No
CUST1345,34,Male,Islamabad,Standard,5978.0,47,15,5,26,28,2.0,No
CUST1346,64,Male,Multan,Basic,3247.0,33,36,7,21,86,9.0,No
CUST1347,67,Male,Multan,Basic,1322.0,28,91,8,11,71,4.0,Yes
CUST1348,60,Male,Lahore,Basic,5303.0,9,49,3,22,33,4.0,No
CUST1349,48,Male,Quetta,Basic,4569.0,47,37,2,7,66,2.0,Yes
CUST1350,64,Male,Lahore,Standard,4519.0,5,72,9,7,4,3.0,Yes
CUST1351,44,Female,Peshawar,Premium,2422.0,38,82,5,16,84,9.0,No
CUST1352,29,Female,Rawalpindi,Standard,4473.0,43,63,10,13,45,,No
CUST1353,52,Female,Faisalabad,Basic,1420.0,15,97,4,14,41,8.0,No
CUST1354,33,Female,Karachi,Basic,3112.0,30,85,1,12,90,7.0,No
CUST1355,26,Female,Quetta,Premium,6129.0,27,31,0,10,64,5.0,No
CUST1356,31,Female,Lahore,Premium,3147.0,50,34,10,11,50,7.0,No
CUST1357,69,Female,Peshawar,Standard,7974.0,17,7,4,16,43,4.0,No
CUST1358,58,Male,Faisalabad,Standard,2312.0,27,74,2,18,80,4.0,Yes
CUST1359,25,Female,Islamabad,Premium,663.0,35,93,0,26,11,7.0,No
CUST1360,67,Female,Multan,Premium,5865.0,5,7,8,7,68,6.0,No
CUST1361,30,Male,Peshawar,Premium,2877.0,15,21,5,11,27,7.0,No
CUST1362,53,Male,Lahore,Basic,664.0,55,97,8,4,50,9.0,Yes
CUST1363,68,Female,Lahore,Basic,2969.0,19,4,3,21,4,4.0,No
CUST1364,35,Male,Peshawar,Premium,1574.0,26,95,4,28,9,2.0,No
CUST1365,22,Female,Lahore,Basic,7301.0,48,70,9,30,12,3.0,No
CUST1366,65,Female,Rawalpindi,Premium,3057.0,55,42,6,17,38,1.0,Yes
CUST1367,35,Female,Rawalpindi,Basic,5874.0,17,74,7,13,54,5.0,No
CUST1368,23,Male,Peshawar,Premium,4459.0,18,37,8,17,48,4.0,Yes
CUST1369,19,Female,Peshawar,Standard,4977.0,49,92,1,15,73,4.0,Yes
CUST1370,19,Female,Rawalpindi,Standard,4405.0,24,73,1,21,42,5.0,No
CUST1371,27,Male,Karachi,Premium,2201.0,11,63,9,8,18,2.0,Yes
CUST1372,43,Female,Rawalpindi,Basic,4542.0,50,33,6,10,19,6.0,No
CUST1373,20,Female,Peshawar,Basic,6155.0,18,27,8,26,69,8.0,No
CUST1374,49,Female,Rawalpindi,Standard,6307.0,30,62,8,18,13,2.0,No
CUST1375,45,Male,Peshawar,Basic,611.0,49,21,8,24,21,2.0,Yes
CUST1376,30,Female,Karachi,Basic,3974.0,57,64,2,21,62,9.0,No
CUST1377,26,Female,Peshawar,Basic,1463.0,19,56,4,24,66,5.0,No
CUST1378,38,Female,Islamabad,Basic,4786.0,19,88,3,26,47,10.0,No
CUST1379,51,Female,Quetta,Standard,3204.0,14,96,2,6,60,9.0,No
CUST1380,18,Female,Peshawar,Basic,4354.0,10,9,0,10,25,4.0,No
CUST1381,62,Male,Quetta,Standard,1000.0,7,80,7,20,8,3.0,Yes
CUST1382,40,Male,Multan,Premium,2078.0,1,36,4,27,74,7.0,No
CUST1383,64,Female,Multan,Premium,3803.0,50,33,8,18,9,4.0,Yes
CUST1384,55,Male,Karachi,Premium,2793.0,14,23,4,19,16,2.0,No
CUST1385,69,Female,Multan,Premium,7491.0,50,76,9,9,85,10.0,No
CUST1386,48,Male,Islamabad,Basic,2399.0,51,28,1,30,18,10.0,No
CUST1387,27,Male,Quetta,Basic,1137.0,21,7,2,17,54,8.0,No
CUST1388,60,Female,Multan,Standard,6725.0,33,16,3,18,48,7.0,No
CUST1389,67,Female,Quetta,Standard,7370.0,20,67,5,17,77,2.0,No
CUST1390,31,Male,Faisalabad,Premium,7380.0,10,56,8,15,88,8.0,No
CUST1391,68,Female,Karachi,Premium,4066.0,58,84,5,6,46,1.0,Yes
CUST1392,47,Female,Peshawar,Basic,5085.0,40,25,6,12,1,3.0,No
CUST1393,30,Female,Multan,Premium,545.0,13,76,4,11,47,2.0,Yes
CUST1394,34,Male,Faisalabad,Basic,2752.0,42,83,7,13,89,1.0,Yes
CUST1395,63,Female,Faisalabad,Premium,5187.0,4,4,7,20,62,8.0,No
CUST1396,29,Female,Karachi,Basic,736.0,24,79,2,23,16,3.0,No
CUST1397,23,Female,Karachi,Basic,5722.0,29,91,0,11,69,2.0,No
CUST1398,35,Male,Lahore,Standard,6004.0,54,41,2,29,46,10.0,No
CUST1399,51,Male,Peshawar,Standard,5969.0,54,86,0,3,64,4.0,Yes
CUST1400,27,Female,Karachi,Basic,864.0,29,36,9,7,52,9.0,No
CUST1401,29,Male,Faisalabad,Standard,3372.0,36,16,5,15,89,10.0,No
CUST1402,23,Female,Karachi,Basic,1241.0,59,24,1,6,75,6.0,No
CUST1403,58,Male,Islamabad,Basic,5726.0,14,48,7,3,39,4.0,Yes
CUST1404,61,Male,Islamabad,Standard,3607.0,4,91,4,6,17,5.0,No
CUST1405,54,Female,Peshawar,Basic,2042.0,54,35,3,6,33,5.0,No
CUST1406,62,Female,Faisalabad,Basic,3409.0,32,75,5,12,57,9.0,No
CUST1407,58,Male,Lahore,Premium,1775.0,25,69,9,7,44,7.0,No
CUST1408,59,Female,Rawalpindi,Standard,4626.0,45,71,4,3,26,9.0,No
CUST1409,34,Male,Quetta,Standard,1444.0,3,67,10,21,60,3.0,Yes
CUST1410,26,Female,Multan,Standard,3595.0,37,85,9,29,41,1.0,Yes
CUST1411,62,Male,Multan,Basic,3952.0,11,61,5,11,23,2.0,No
CUST1412,40,Female,Islamabad,Standard,2025.0,35,97,0,15,58,10.0,No
CUST1413,55,Female,Peshawar,Standard,2495.0,54,33,5,20,61,6.0,No
CUST1414,61,Female,Faisalabad,Basic,7687.0,60,30,8,4,54,7.0,Yes
CUST1415,67,Female,Peshawar,Premium,1843.0,2,66,2,30,76,5.0,No
CUST1416,62,Male,Islamabad,Basic,3229.0,43,7,1,10,44,3.0,Yes
CUST1417,47,Female,Islamabad,Standard,5895.0,1,19,3,29,38,3.0,Yes
CUST1418,37,Male,Islamabad,Basic,2165.0,55,56,1,24,19,4.0,No
CUST1419,61,Female,Lahore,Standard,3323.0,11,13,7,18,89,7.0,No
CUST1420,31,Female,Peshawar,Standard,2488.0,46,98,1,13,40,3.0,Yes
CUST1421,66,Male,Peshawar,Standard,2819.0,58,87,6,20,68,7.0,No
CUST1422,22,Female,Quetta,Premium,5304.0,48,4,3,29,22,10.0,No
CUST1423,67,Male,Multan,Standard,4607.0,22,1,9,20,9,7.0,No
CUST1424,59,Male,Islamabad,Standard,862.0,13,28,4,14,43,2.0,Yes
CUST1425,42,Male,Peshawar,Basic,3048.0,19,50,10,27,4,8.0,No
CUST1426,34,Female,Islamabad,Basic,6089.0,26,67,1,15,44,2.0,No
CUST1427,61,Male,Peshawar,Basic,3113.0,11,17,9,17,87,7.0,No
CUST1428,47,Male,Quetta,Premium,3790.0,43,55,0,10,33,7.0,No
CUST1429,65,Male,Quetta,Premium,6897.0,24,61,5,28,46,9.0,No
CUST1430,25,Male,Peshawar,Premium,3641.0,49,87,1,5,43,1.0,Yes
CUST1431,63,Female,Rawalpindi,Premium,5534.0,53,94,7,14,59,1.0,Yes
CUST1432,36,Male,Karachi,Standard,3507.0,30,7,9,22,32,6.0,No
CUST1433,45,Female,Faisalabad,Basic,2689.0,35,23,4,12,2,7.0,No
CUST1434,46,Female,Faisalabad,Premium,5380.0,3,15,5,24,68,1.0,Yes
CUST1435,65,Female,Rawalpindi,Basic,4882.0,6,13,2,24,81,3.0,Yes
CUST1436,49,Female,Faisalabad,Standard,6144.0,30,80,3,30,72,9.0,No
CUST1437,47,Male,Karachi,Standard,813.0,24,19,9,24,48,2.0,Yes
CUST1438,50,Male,Multan,Premium,2973.0,48,55,6,1,32,3.0,Yes
CUST1439,64,Male,Peshawar,Basic,2069.0,51,74,4,10,65,10.0,No
CUST1440,52,Male,Lahore,Standard,4374.0,37,28,6,9,35,3.0,Yes
CUST1441,50,Male,Peshawar,Basic,2834.0,44,35,0,14,2,4.0,No
CUST1442,68,Female,Islamabad,Standard,4288.0,18,77,10,11,28,2.0,Yes
CUST1443,32,Male,Multan,Basic,5508.0,5,37,9,27,75,8.0,No
CUST1444,44,Female,Peshawar,Standard,5068.0,60,2,5,11,44,6.0,No
CUST1445,70,Female,Islamabad,Standard,6583.0,55,64,3,18,86,3.0,No
CUST1446,42,Female,Peshawar,Basic,7481.0,43,74,1,21,71,8.0,No
CUST1447,40,Male,Rawalpindi,Premium,3524.0,34,39,4,25,57,,No
CUST1448,61,Female,Lahore,Basic,5291.0,40,22,9,12,55,10.0,No
CUST1449,44,Male,Faisalabad,Premium,4520.0,48,31,6,30,16,9.0,No
CUST1450,42,Male,Karachi,Standard,2231.0,14,15,9,10,20,3.0,Yes
CUST1451,67,Female,Peshawar,Standard,2283.0,49,54,9,9,46,6.0,No
CUST1452,58,Male,Multan,Premium,4862.0,35,51,3,28,63,7.0,No
CUST1453,66,Female,Faisalabad,Standard,7654.0,11,23,6,10,68,1.0,Yes
CUST1454,39,Female,Islamabad,Premium,1305.0,59,50,9,21,53,7.0,No
CUST1455,44,Male,Lahore,Premium,1635.0,15,79,9,17,76,2.0,Yes
CUST1456,54,Female,Lahore,Standard,2547.0,40,22,9,21,87,8.0,No
CUST1457,23,Female,Lahore,Premium,7737.0,39,84,6,18,24,9.0,No
CUST1458,28,Female,Multan,Premium,2460.0,56,23,7,30,41,4.0,Yes
CUST1459,26,Female,Karachi,Basic,5231.0,14,60,7,8,56,10.0,No
CUST1460,33,Male,Quetta,Premium,1410.0,42,78,5,28,31,3.0,Yes
CUST1461,47,Male,Lahore,Premium,6087.0,3,87,6,28,60,9.0,No
CUST1462,42,Male,Peshawar,Standard,6365.0,57,69,1,23,82,10.0,No
CUST1463,52,Male,Quetta,Standard,6447.0,53,8,4,26,5,7.0,No
CUST1464,41,Female,Quetta,Standard,1516.0,51,14,2,28,74,5.0,No
CUST1465,66,Male,Islamabad,Standard,5878.0,27,44,2,30,61,4.0,No
CUST1466,31,Female,Karachi,Standard,6182.0,42,10,7,29,31,8.0,No
CUST1467,66,Female,Multan,Standard,4142.0,45,43,7,23,72,5.0,No
CUST1468,35,Male,Islamabad,Basic,2862.0,34,4,3,29,72,6.0,No
CUST1469,41,Female,Faisalabad,Premium,5150.0,11,82,4,16,86,8.0,No
CUST1470,36,Male,Islamabad,Basic,2894.0,39,50,4,21,3,4.0,No
CUST1471,31,Female,Islamabad,Premium,2625.0,1,47,8,24,51,9.0,Yes
CUST1472,48,Male,Multan,Premium,5309.0,10,65,5,17,48,6.0,No
CUST1473,49,Male,Quetta,Basic,7849.0,31,49,0,22,43,2.0,No
CUST1474,32,Female,Rawalpindi,Basic,2779.0,10,78,1,21,45,4.0,Yes
CUST1475,49,Female,Lahore,Premium,7208.0,55,68,3,24,46,4.0,No
CUST1476,60,Male,Peshawar,Premium,3199.0,7,65,1,9,68,9.0,No
CUST1477,65,Male,Lahore,Standard,4783.0,37,32,3,9,88,3.0,Yes
CUST1478,59,Male,Rawalpindi,Premium,4236.0,46,23,0,20,70,5.0,No
CUST1479,35,Male,Rawalpindi,Premium,1021.0,54,17,8,10,26,1.0,Yes
CUST1480,32,Male,Quetta,Standard,4898.0,7,7,5,26,25,2.0,No
CUST1481,48,Male,Quetta,Basic,2117.0,31,13,8,19,76,4.0,Yes
CUST1482,49,Female,Lahore,Premium,7554.0,28,15,7,25,75,4.0,Yes
CUST1483,69,Female,Lahore,Standard,3835.0,49,77,4,16,42,3.0,Yes
CUST1484,50,Female,Faisalabad,Premium,2664.0,20,69,3,11,86,5.0,No
CUST1485,53,Female,Quetta,Basic,1992.0,49,63,0,11,60,9.0,No
CUST1486,49,Male,Islamabad,Basic,4039.0,49,87,4,4,43,8.0,No
CUST1487,58,Male,Rawalpindi,Basic,2398.0,49,28,4,17,40,5.0,No
CUST1488,67,Female,Karachi,Premium,5493.0,20,27,9,22,41,3.0,Yes
CUST1489,28,Male,Peshawar,Basic,1793.0,55,79,10,6,66,6.0,No
CUST1490,48,Female,Faisalabad,Basic,2653.0,60,61,4,12,39,3.0,Yes
CUST1491,39,Female,Multan,Standard,3984.0,20,73,6,25,0,7.0,No
CUST1492,66,Female,Lahore,Standard,5790.0,23,18,7,25,2,5.0,No
CUST1493,70,Male,Rawalpindi,Premium,2596.0,46,38,5,1,54,6.0,No
CUST1494,68,Female,Multan,Premium,6554.0,36,26,3,20,56,9.0,No
CUST1495,35,Male,Karachi,Basic,3166.0,11,93,7,24,60,10.0,No
CUST1496,20,Female,Quetta,Basic,5470.0,18,76,6,2,7,2.0,Yes
CUST1497,58,Female,Faisalabad,Premium,4089.0,24,37,1,16,9,3.0,No
CUST1498,38,Female,Islamabad,Basic,2948.0,38,74,3,18,56,2.0,Yes
CUST1499,33,Female,Faisalabad,Premium,7195.0,34,38,0,5,89,2.0,Yes
CUST1500,63,Female,Multan,Standard,7746.0,48,28,2,11,29,8.0,No
CUST1501,47,Female,Multan,Basic,6267.0,44,34,4,20,17,1.0,No
CUST1502,25,Female,Peshawar,Standard,4484.0,52,7,8,2,47,9.0,Yes
CUST1503,19,Female,Lahore,Premium,7039.0,56,42,8,16,73,5.0,No
CUST1504,39,Male,Karachi,Premium,5073.0,6,100,1,18,65,3.0,Yes
CUST1505,23,Female,Rawalpindi,Basic,6102.0,50,56,4,15,19,8.0,No
CUST1506,59,Female,Karachi,Basic,5212.0,42,44,7,17,2,7.0,No
CUST1507,43,Female,Lahore,Premium,3694.0,54,3,0,8,54,6.0,No
CUST1508,27,Female,Rawalpindi,Premium,6789.0,44,42,8,15,73,4.0,Yes
CUST1509,40,Male,Rawalpindi,Basic,3027.0,14,24,1,1,77,9.0,No
CUST1510,20,Male,Multan,Basic,7631.0,21,41,3,22,25,4.0,No
CUST1511,37,Male,Peshawar,Standard,2279.0,15,99,5,1,56,3.0,Yes
CUST1512,25,Female,Lahore,Standard,6594.0,56,95,3,13,57,1.0,No
CUST1513,46,Female,Rawalpindi,Basic,3617.0,50,76,1,3,64,3.0,Yes
CUST1514,55,Male,Islamabad,Basic,4506.0,8,95,9,12,53,,No
CUST1515,30,Male,Karachi,Premium,4415.0,24,33,8,4,2,8.0,No
CUST1516,18,Female,Peshawar,Standard,1319.0,55,46,5,10,55,2.0,Yes
CUST1517,59,Female,Rawalpindi,Premium,5828.0,6,83,6,29,2,8.0,No
CUST1518,35,Female,Lahore,Basic,2539.0,55,23,9,1,66,3.0,Yes
CUST1519,27,Male,Quetta,Basic,5384.0,4,27,10,10,79,6.0,No
CUST1520,44,Male,Peshawar,Basic,4748.0,12,20,10,6,14,6.0,No
CUST1521,68,Male,Lahore,Standard,3007.0,14,52,10,12,79,5.0,No
CUST1522,38,Male,Lahore,Standard,7781.0,2,61,0,24,52,3.0,Yes
CUST1523,20,Female,Islamabad,Basic,622.0,7,45,3,3,8,7.0,No
CUST1524,25,Female,Quetta,Standard,7857.0,55,69,7,5,81,10.0,Yes
CUST1525,18,Female,Quetta,Standard,7896.0,58,33,2,11,46,9.0,No
CUST1526,57,Male,Quetta,Standard,7308.0,48,74,3,5,65,4.0,Yes
CUST1527,26,Male,Rawalpindi,Premium,6588.0,6,13,6,10,13,10.0,No
CUST1528,33,Male,Faisalabad,Basic,5901.0,47,39,5,23,85,8.0,No
CUST1529,55,Female,Islamabad,Standard,3570.0,28,85,2,19,49,1.0,Yes
CUST1530,58,Male,Rawalpindi,Basic,1671.0,1,82,0,27,20,4.0,No
CUST1531,43,Female,Lahore,Premium,4463.0,31,45,3,21,51,10.0,No
CUST1532,46,Male,Quetta,Premium,4971.0,17,57,1,24,83,5.0,No
CUST1533,67,Female,Multan,Basic,3293.0,17,63,8,15,85,2.0,Yes
CUST1534,39,Female,Karachi,Standard,5761.0,28,4,8,5,29,2.0,Yes
CUST1535,47,Male,Karachi,Premium,2922.0,46,17,5,10,55,8.0,No
CUST1536,53,Male,Islamabad,Standard,7755.0,53,66,3,5,2,4.0,No
CUST1537,30,Female,Islamabad,Premium,4846.0,56,68,0,26,46,9.0,No
CUST1538,52,Male,Islamabad,Standard,1320.0,11,88,2,21,28,10.0,No
CUST1539,66,Male,Peshawar,Basic,900.0,18,52,4,13,53,9.0,No
CUST1540,48,Female,Multan,Basic,2957.0,47,1,1,9,85,9.0,No
CUST1541,37,Male,Karachi,Basic,3861.0,49,18,2,16,31,3.0,Yes
CUST1542,43,Male,Peshawar,Standard,2084.0,38,32,5,3,35,4.0,Yes
CUST1543,26,Female,Karachi,Premium,5299.0,48,87,2,7,18,8.0,No
CUST1544,61,Female,Multan,Basic,1460.0,41,67,4,17,80,2.0,Yes
CUST1545,56,Female,Rawalpindi,Premium,2947.0,29,16,8,24,58,10.0,No
CUST1546,27,Male,Multan,Standard,3625.0,3,33,1,21,54,8.0,No
CUST1547,55,Male,Quetta,Standard,4783.0,15,14,1,24,76,10.0,No
CUST1548,41,Male,Quetta,Premium,3954.0,28,8,10,4,35,5.0,Yes
CUST1549,34,Female,Peshawar,Premium,2558.0,54,46,1,1,62,2.0,Yes
CUST1550,33,Female,Rawalpindi,Premium,5952.0,28,35,1,25,71,8.0,No
CUST1551,56,Female,Peshawar,Basic,1383.0,39,76,10,4,12,10.0,No
CUST1552,25,Male,Multan,Premium,6310.0,44,78,6,27,5,7.0,No
CUST1553,40,Female,Quetta,Premium,4782.0,56,5,6,27,85,7.0,No
CUST1554,19,Male,Islamabad,Basic,3194.0,41,13,4,30,3,7.0,No
CUST1555,64,Female,Faisalabad,Standard,6095.0,53,45,5,8,57,5.0,No
CUST1556,68,Male,Multan,Standard,5700.0,45,34,2,7,70,9.0,No
CUST1557,59,Female,Peshawar,Standard,7180.0,50,23,7,28,42,2.0,Yes
CUST1558,40,Male,Multan,Standard,7988.0,7,93,1,21,40,7.0,No
CUST1559,57,Female,Islamabad,Standard,2668.0,13,91,7,12,56,6.0,No
CUST1560,41,Male,Islamabad,Standard,1413.0,2,25,9,10,89,9.0,Yes
CUST1561,59,Female,Islamabad,Standard,6198.0,40,10,3,3,76,2.0,Yes
CUST1562,60,Female,Faisalabad,Basic,3286.0,46,69,5,13,49,3.0,Yes
CUST1563,24,Female,Karachi,Standard,4125.0,15,6,3,18,85,3.0,Yes
CUST1564,35,Male,Quetta,Basic,6194.0,54,29,3,29,56,4.0,No
CUST1565,59,Male,Islamabad,Basic,2496.0,19,3,9,16,53,8.0,No
CUST1566,53,Male,Peshawar,Basic,4748.0,55,75,6,21,49,10.0,No
CUST1567,65,Female,Multan,Standard,3532.0,28,47,3,11,45,9.0,No
CUST1568,22,Male,Multan,Premium,7017.0,16,69,9,5,64,2.0,Yes
CUST1569,63,Female,Multan,Basic,7268.0,52,78,3,24,89,6.0,No
CUST1570,59,Male,Quetta,Standard,7353.0,37,7,7,20,63,8.0,No
CUST1571,55,Female,Karachi,Basic,5087.0,2,58,8,21,44,1.0,Yes
CUST1572,48,Male,Karachi,Premium,1035.0,23,93,4,19,3,5.0,No
CUST1573,63,Female,Peshawar,Premium,1592.0,49,51,3,22,39,8.0,No
CUST1574,52,Female,Multan,Basic,7040.0,37,66,6,5,87,9.0,Yes
CUST1575,55,Female,Lahore,Premium,6333.0,4,97,5,19,9,2.0,No
CUST1576,57,Male,Peshawar,Premium,6501.0,11,25,3,20,23,3.0,No
CUST1577,19,Female,Karachi,Standard,1271.0,6,52,9,23,52,7.0,Yes
CUST1578,42,Female,Islamabad,Standard,1285.0,12,40,5,6,32,7.0,No
CUST1579,49,Male,Islamabad,Standard,2143.0,26,30,5,21,43,2.0,Yes
CUST1580,46,Male,Faisalabad,Basic,5465.0,57,8,8,2,12,6.0,No
CUST1581,28,Male,Lahore,Basic,3651.0,21,40,0,26,72,10.0,No
CUST1582,41,Male,Islamabad,Basic,5586.0,41,64,2,18,44,4.0,No
CUST1583,24,Male,Multan,Premium,7802.0,12,57,2,17,56,3.0,No
CUST1584,19,Male,Karachi,Standard,2887.0,60,14,5,22,75,3.0,Yes
CUST1585,51,Male,Karachi,Standard,5443.0,13,20,9,30,58,6.0,No
CUST1586,60,Female,Quetta,Basic,5042.0,43,9,5,8,18,6.0,No
CUST1587,33,Female,Rawalpindi,Standard,3435.0,3,8,7,26,12,10.0,No
CUST1588,51,Male,Multan,Premium,5211.0,37,90,8,17,69,7.0,No
CUST1589,59,Male,Faisalabad,Standard,4169.0,9,98,3,10,51,7.0,No
CUST1590,45,Female,Karachi,Standard,4524.0,2,14,5,18,78,8.0,No
CUST1591,42,Female,Quetta,Standard,6103.0,50,90,0,17,24,1.0,No
CUST1592,23,Female,Islamabad,Premium,6555.0,21,7,8,1,38,1.0,Yes
CUST1593,42,Male,Multan,Premium,7248.0,4,88,6,24,67,9.0,No
CUST1594,29,Female,Lahore,Basic,4245.0,7,24,3,23,9,6.0,No
CUST1595,63,Male,Quetta,Basic,5746.0,37,79,0,2,26,7.0,No
CUST1596,62,Male,Faisalabad,Basic,2469.0,58,85,5,6,29,7.0,No
CUST1597,41,Female,Lahore,Basic,5404.0,10,32,9,22,54,5.0,No
CUST1598,61,Female,Rawalpindi,Premium,7985.0,48,35,6,23,53,1.0,Yes
CUST1599,70,Female,Peshawar,Standard,7881.0,54,25,7,9,1,10.0,No
CUST1600,58,Female,Lahore,Premium,4179.0,50,17,10,23,9,4.0,Yes
CUST1601,58,Male,Karachi,Basic,6981.0,58,63,1,6,41,9.0,No
CUST1602,28,Female,Peshawar,Standard,2846.0,35,37,9,9,15,2.0,Yes
CUST1603,43,Male,Karachi,Premium,4579.0,55,26,2,17,60,1.0,Yes
CUST1604,48,Male,Karachi,Basic,7324.0,3,50,2,3,30,2.0,Yes
CUST1605,45,Female,Quetta,Premium,4121.0,10,77,0,22,24,9.0,No
CUST1606,67,Male,Multan,Basic,616.0,37,20,5,28,22,5.0,No
CUST1607,40,Female,Rawalpindi,Premium,3705.0,4,49,2,10,8,9.0,No
CUST1608,32,Male,Rawalpindi,Standard,6407.0,43,57,0,28,8,8.0,No
CUST1609,33,Female,Islamabad,Basic,3101.0,36,8,1,22,52,2.0,Yes
CUST1610,51,Male,Islamabad,Premium,,60,48,0,5,87,2.0,Yes
CUST1611,32,Male,Peshawar,Basic,978.0,37,50,9,4,80,4.0,Yes
CUST1612,20,Male,Lahore,Premium,7961.0,53,61,9,21,36,7.0,No
CUST1613,61,Female,Quetta,Premium,6094.0,16,63,9,9,81,6.0,No
CUST1614,47,Female,Islamabad,Standard,7704.0,35,47,3,5,81,5.0,No
CUST1615,64,Male,Peshawar,Standard,1813.0,57,48,0,14,18,5.0,No
CUST1616,20,Female,Peshawar,Premium,4935.0,57,30,6,5,26,6.0,No
CUST1617,43,Female,Peshawar,Standard,4205.0,47,57,6,15,43,6.0,No
CUST1618,38,Female,Islamabad,Premium,2186.0,34,32,3,23,72,4.0,Yes
CUST1619,30,Female,Quetta,Premium,6758.0,56,53,5,21,27,5.0,No
CUST1620,43,Male,Quetta,Basic,5843.0,35,58,4,29,52,10.0,No
CUST1621,21,Male,Rawalpindi,Standard,7790.0,36,21,10,13,55,9.0,No
CUST1622,29,Female,Lahore,Premium,3661.0,14,73,10,6,87,5.0,No
CUST1623,54,Male,Peshawar,Premium,7060.0,51,26,2,14,59,6.0,No
CUST1624,33,Male,Quetta,Standard,6753.0,40,79,8,24,86,1.0,Yes
CUST1625,24,Male,Karachi,Basic,7563.0,1,7,5,28,40,2.0,Yes
CUST1626,40,Male,Islamabad,Basic,7386.0,20,9,5,20,74,6.0,No
CUST1627,46,Female,Multan,Premium,2873.0,12,39,1,26,20,9.0,No
CUST1628,27,Male,Peshawar,Basic,7956.0,35,80,6,6,70,9.0,No
CUST1629,58,Female,Faisalabad,Premium,7902.0,55,32,1,22,56,3.0,No
CUST1630,24,Male,Islamabad,Standard,3607.0,31,62,2,25,75,1.0,Yes
CUST1631,62,Female,Quetta,Premium,1989.0,37,58,0,16,44,10.0,No
CUST1632,39,Male,Multan,Basic,1605.0,12,80,4,22,19,7.0,No
CUST1633,25,Male,Multan,Standard,6994.0,46,11,5,20,2,8.0,No
CUST1634,57,Female,Islamabad,Standard,2570.0,55,25,8,9,3,9.0,No
CUST1635,49,Female,Islamabad,Basic,2456.0,42,90,4,9,55,8.0,No
CUST1636,39,Male,Faisalabad,Premium,5879.0,49,59,10,3,70,6.0,Yes
CUST1637,20,Male,Lahore,Premium,657.0,37,39,6,7,48,8.0,No
CUST1638,42,Male,Faisalabad,Premium,3249.0,25,47,8,28,52,7.0,No
CUST1639,63,Female,Islamabad,Standard,2642.0,47,71,3,16,34,5.0,No
CUST1640,23,Female,Karachi,Premium,3110.0,59,66,1,1,13,3.0,Yes
CUST1641,33,Male,Islamabad,Standard,1761.0,5,74,3,25,9,2.0,No
CUST1642,18,Male,Multan,Premium,1779.0,5,75,10,28,80,8.0,Yes
CUST1643,39,Male,Karachi,Basic,1636.0,46,26,1,6,11,2.0,No
CUST1644,18,Female,Rawalpindi,Basic,6373.0,4,11,6,11,24,9.0,No
CUST1645,48,Male,Quetta,Premium,2024.0,46,61,4,24,7,10.0,No
CUST1646,46,Male,Lahore,Basic,2119.0,12,34,2,29,73,9.0,No
